id,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
nd,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,10_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,8_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,6_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,4_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,3_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,2_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0,1_0
rep,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
